"region","party","Year=2010"
"2521 Pajala","Folkpartiet",2.1
"2521 Pajala","Kristdemokraterna",5.5
"2521 Pajala","Miljöpartiet",2.1
"2521 Pajala","Socialdemokraterna",51.3
"2521 Pajala","Vänsterpartiet",18.8
"2521 Pajala","Sverigedemokraterna",3.9
"2521 Pajala","övriga partier",0.4
"2521 Pajala","ogiltiga valsedlar",..
"2521 Pajala","ej röstande",..
"2523 Gällivare","Moderaterna",14.2
"2523 Gällivare","Centerpartiet",1.7
"2523 Gällivare","Folkpartiet",2.3
"2523 Gällivare","Kristdemokraterna",2.4
"2523 Gällivare","Miljöpartiet",3.8
"2523 Gällivare","Socialdemokraterna",55.9
"2523 Gällivare","Vänsterpartiet",13.6
"2523 Gällivare","Sverigedemokraterna",5.0
"2523 Gällivare","övriga partier",1.2
"2523 Gällivare","ogiltiga valsedlar",..
"2523 Gällivare","ej röstande",..
"2560 Älvsbyn","Moderaterna",10.8
"2560 Älvsbyn","Centerpartiet",6.2
"2560 Älvsbyn","Folkpartiet",4.0
"2560 Älvsbyn","Kristdemokraterna",3.5
"2560 Älvsbyn","Miljöpartiet",2.7
"2560 Älvsbyn","Socialdemokraterna",54.7
"2560 Älvsbyn","Vänsterpartiet",11.7
"2560 Älvsbyn","Sverigedemokraterna",5.2
"2560 Älvsbyn","övriga partier",1.3
"2560 Älvsbyn","ogiltiga valsedlar",..
"2560 Älvsbyn","ej röstande",..
"2580 Luleå","Moderaterna",20.1
"2580 Luleå","Centerpartiet",5.0
"2580 Luleå","Folkpartiet",5.7
"2580 Luleå","Kristdemokraterna",3.5
"2580 Luleå","Miljöpartiet",7.2
"2580 Luleå","Socialdemokraterna",45.9
"2580 Luleå","Vänsterpartiet",7.7
"2580 Luleå","Sverigedemokraterna",3.5
"2580 Luleå","övriga partier",1.5
"2580 Luleå","ogiltiga valsedlar",..
"2580 Luleå","ej röstande",..
"2581 Piteå","Moderaterna",13.9
"2581 Piteå","Centerpartiet",4.9
"2581 Piteå","Folkpartiet",4.2
"2581 Piteå","Kristdemokraterna",4.0
"2581 Piteå","Miljöpartiet",5.3
"2581 Piteå","Socialdemokraterna",56.4
"2581 Piteå","Vänsterpartiet",8.0
"2581 Piteå","Sverigedemokraterna",2.4
"2581 Piteå","övriga partier",0.9
"2581 Piteå","ogiltiga valsedlar",..
"2581 Piteå","ej röstande",..
"2582 Boden","Moderaterna",20.9
"2582 Boden","Centerpartiet",3.6
"2582 Boden","Folkpartiet",4.7
"2582 Boden","Kristdemokraterna",3.2
"2582 Boden","Miljöpartiet",4.2
"2582 Boden","Socialdemokraterna",49.8
"2582 Boden","Vänsterpartiet",7.9
"2582 Boden","Sverigedemokraterna",4.6
"2582 Boden","övriga partier",1.0
"2582 Boden","ogiltiga valsedlar",..
"2582 Boden","ej röstande",..
"2583 Haparanda","Moderaterna",17.2
"2583 Haparanda","Centerpartiet",7.3
"2583 Haparanda","Folkpartiet",1.5
"2583 Haparanda","Kristdemokraterna",2.6
"2583 Haparanda","Miljöpartiet",2.3
"2583 Haparanda","Socialdemokraterna",60.4
"2583 Haparanda","Vänsterpartiet",4.3
"2583 Haparanda","Sverigedemokraterna",3.8
"2583 Haparanda","övriga partier",0.5
"2583 Haparanda","ogiltiga valsedlar",..
"2583 Haparanda","ej röstande",..
"2584 Kiruna","Moderaterna",13.2
"2584 Kiruna","Centerpartiet",2.6
"2584 Kiruna","Folkpartiet",3.2
"2584 Kiruna","Kristdemokraterna",3.2
"2584 Kiruna","Miljöpartiet",5.2
"2584 Kiruna","Socialdemokraterna",51.7
"2584 Kiruna","Vänsterpartiet",14.0
"2584 Kiruna","Sverigedemokraterna",5.7
"2584 Kiruna","övriga partier",1.1
"2584 Kiruna","ogiltiga valsedlar",..
"2584 Kiruna","ej röstande",..
"0000 Sverige","Moderaterna",30.1
"0000 Sverige","Centerpartiet",6.6
"0000 Sverige","Folkpartiet",7.0
"0000 Sverige","Kristdemokraterna",5.6
"0000 Sverige","Miljöpartiet",7.3
"0000 Sverige","Socialdemokraterna",30.7
"0000 Sverige","Vänsterpartiet",5.6
"0000 Sverige","Sverigedemokraterna",5.7
"0000 Sverige","övriga partier",1.4
